學年度,設立別,學校類別,學校統計處代碼,學校名稱,當學年度全校總量內核定新生招生名額(A),當學年度全校新生保留入學資格人數(B),當學年度全校總量內新生招生核定名額之實際註冊人數(C),當學年度全校境外(新生)學生實際註冊人數(D),當學年度全校新生註冊率(％)E=〔(C+D)/(A-B+D)〕*100％,當學年度全校招生特色說明
109,公立,一般大學,0017,國立臺北大學,2633,0,2569,119,97.67,本校前身為臺灣省立地方行政專科學校，創立於1949年，為戰後最早設立的大學。後經歷省立法商學院、中興大學法商學院等階段，於2000年改制為國立臺北大學。目前有法律、商學、公共事務、社會科學、人文、電機資訊與永續創新國際7學院；法律、企管、會計、統計、金融與合作經營、休閒運動管理、公共行政暨政策、財政、不動產與城鄉環境、經濟、社會學、社會工作、中文、應用外語、歷史、電機工程、資訊工程、通訊工程等18學系。另有師資培育中心、通識中心、以及全球變遷與永續科學研究中心、財政暨金融研究中心、海山學研究中心、亞洲暨泛太平洋地區研究中心、大數據與智慧城市研究中心等學術單位。本校為臺北聯合大學系統成員之一，師資陣容堅強，教學認真卓越，積極推動學生修讀輔系、雙主修跨領域學習，培養國家高級文官與企業高階領導管理人才，被評選為對臺灣社會最有貢獻的大學。
109,公立,一般大學,0018,國立嘉義大學,3456,23,3105,84,90.67,本校為綜合型大學，設有師範、人文、管理、農業、理工、生命科學及獸醫等7個學院，40個學系組，學術專長領域多元且涵 蓋教育、人文、科技、農業、動物醫學、生活管理等廣大面向。各學院分別座落於民雄、蘭潭及新民校區，各校區皆提供學生宿舍，並保障大一新生優先居住，且嘉義生活美食甲臺灣，衣食住行均方便，生活機能完善，同學可在優質的環境中學習成長。在教學方面，建構以學生學習成效為導向的教學品保制度，由「教師本位」走向「學生本位」，融合全人教育理念，推動教學品質保證制度，於師資安排、課程設計、學生學習、資源挹注各層面強化精進，以提供學生良好的教學品質，學生可習得特定專長領域並可跨領域輔修。本校校地廣闊，基礎硬體建設完善，建構師生優質學習、教學、研究及活動所需空間，充實資訊科技、圖書儀器、運動、住宿環境、藝文空間的軟硬體設備，大幅擴充整體教育資源，提供師生優質的研究與學習環境。
109,公立,一般大學,0019,國立高雄大學,1580,2,1460,63,92.81,一、願景：提供全人教育之環境並配合產業發展，培育菁英人才之特色優質大學，並持續朝具國際聲望之特色型大學邁進。二、優質學習環境：執行教育部高教深耕計畫鏈結「聯合國17項永續發展目標（SDGs）」，2019獲英國泰晤士高等教育發布「世界大學影響力排名（University Impact Ranking）」，多項永續發展目標的影響力排名中，搶進全球百大之內。提供跨領域學程或5年取得學士+碩士方案；2012遠見雜誌最具研究潛力大學全國第8；提供宿舍住宿、多元獎學金，並可申請校內工讀；環境優美，獲教育部頒「綠色大學」為國家重要濕地之一。三、國際化教育環境：與全球約150餘所大學建立姊妹校關係，提供申請海外短期研修獎學金。鼓勵學生至日、韓、越、歐美、大陸等企業進行海外實習，強化未來就業競爭力。四、產業聚落：交通便利鄰近高鐵站、捷運站、機場、加工出口區與科學園區、軟體園區等產業聚集，並積極進行產學合作。
109,公立,一般大學,0020,國立東華大學,2617,85,2324,173,92.31,本校目前有人文社會科學學院、理工學院、管理學院、原住民民族學院、花師教育學院、藝術學院、環境學院及海洋科學學院等八大學院，涵蓋領域廣泛，並且擁有學士班、碩士班、碩士在職專班及博士班完整學制，提供學生學習深度、廣度的機會及空間。在資訊科技瞬息萬變、國際情勢牽一髮動全局的新世紀，物流趨向、經濟管理已朝全球運籌方向發展，自然資源的維護與管理亦是刻不容緩，東華不但以永續經營的理念、資源整合的方式培養具有國際視野的人才，也結合地方特色、研究在地產業，舉凡石材、生物科技、電腦軟體、港區產業、觀光休閒以及東部人力資源等。兼具地域特性與時代趨勢的研究方向，正是東華躋身國際學術主流的籌碼。
109,公立,一般大學,0021,國立暨南國際大學,1568,1,1402,124,90.24,國立暨南國際大學位於臺灣地理中心南投縣埔里鎮，四周層巒疊翠視野開闊，校地面積150公頃，國道六號通車往返學校便捷。目前設有人文、教育、管理、科技四學院，計有24個學士班（組）、26個碩士班（組）、8個碩士在職專班、15個博士班（組）。本校設校時訂定強化人才培育、增進僑教功能平衡區域發展、推廣國際學術交流為發展目標。設校之初，優先設置東南亞研究中心，積極推展僑教任務與國際學術交流，打造國際化大學特色;嗣後，積極省思大學在地社會責任，期望藉由扮演地方公共智庫與人才培育孵化器兩種角色，輔以社會參與式教學途徑與行動研究設計，連結在地城鎮的公共社群，協力發展共學共工的水沙連大學城。 目前發展重點特色：1.配合在地發展需求，設置相關專業系所。2.以培養社會實踐人才為目標，規劃跨領域特色學程。3.設置特色研究中心，開展各項社會實踐行動研究方案。4.滾動式制度修正，建構大學社會責任的支持系統。
109,公立,技專校院,0022,國立臺灣科技大學,2645,11,2600,323,98.85,本校成立於民國63年，前身為「國立臺灣工業技術學院」，民國68年成立碩士班，民國71年成立博士班。目前四技對外招生之系組包含機械工程系、材料科學與工程系、營建工程系、化學工程系、電子工程系、電機工程系、資訊工程系、工業管理系、企業管理系、資訊管理系、設計系工業設計組、設計系商業設計組、建築系、應用外語系及全球發展工程學士學位學程等。本校師生近年來在國際上各項排名，均有傑出表現，舉凡英國QS高等教育機構世界最佳大學、英國泰晤士報全球最佳大學、德國iF及紅點設計獎、英國TIMES世界大學領域排名(社會科學領域)、英國QS全球學科前兩百大最佳排行等。另外，各系所畢業校友畢業出路包含出國繼續深造、國內深造以及投身於產業界。由於實作經驗豐富，理論基礎完備，工作態度認真，畢業校友擔任政府要職、大學教授及企業主管者眾多，深受肯定。
109,公立,技專校院,0023,國立雲林科技大學,2755,2,2490,86,90.74,本校打造YunTech品牌，以「創新教學與產業對接為特色的國際知名大學」為願景，以(1)師生的發展對接經濟、環境、社會需求 (2)為地方與全球福祉做貢獻 (3)塑造創新、智慧、友善、永續的校園(4)名列亞洲百大、世界千大為目標；並以「5化」為策略：(1)特色化：創造對接場域系所教學與研發特色 (2)學術化：瞄準產學應用的基礎研究 (3)產學化：加值產業與教學創新的產學合作 (4)國際化：吸引優秀國際師生加入教學與研發團隊 (5)智慧化：以人工智慧為內涵與形式的教學與研發。本校現有四技（含進修）、二技、碩士（含在職）、博士班學制，提供多元入學管道，並提供多項助學方案，設置獎助學金、入學優異獎學金、校外競賽傑出表現及證照獎勵金等照顧學生方案。本校積極爭取產業界及政府相關資源挹注，發揮強大的產學研發實力與學術研究能力，讓師生成就被世界看見與發光！
109,公立,技專校院,0024,國立屏東科技大學,2676,6,2387,93,89.76,1、全人化－透過課程的教學以及無形的陶冶與溫馨的關懷，健全人格發展，使學生不僅是具有工作能力的專業化，也是兼具社會責任的社會人與富有人文關懷的文化人。  2、專業化－掌握人力市場資訊，培養學生具有紮實的工作能力、學習能力與創造能力，以符職場需求，或從事科技研發與經營管理，以促進國家產業升級。  3、國際化－因應國際化趨勢，培育學生立足地球村應有的素質，強化國際語文能力，增進對國際社會的認識，瞭解國際政經的發展，提升學生國際競爭力。
109,公立,技專校院,0025,國立臺北科技大學,3458,3,3441,241,99.62,本校以工業技術人才培育為學校定位與發展方向，改制為科技大學後，更致力於高階科技研發、設計與管理人才之養成，形塑「企業家搖籃」與「具技職特色之實務研究型大學」之目標。107學年度日間部研究所計有26個碩士班、17個博士班；進修部有二技、四技學優專班、四技產學訓專班、碩士在職專班、管理學院EMBA班。本校研究所以「接軌深耕」、「將才打造」為人才培育特色，著重強化實務研發，平行發展學術與產業核心技術，引進「校外實務研究」、「創新創業計畫」及「明珠計畫」及校友資源等，提供本校學生全方位支持與輔導。本校榮獲2021年QS世界大學排名第488名、2020年QS亞洲大學排名第95名、2020年Cheers雜誌企業最愛技職調查全臺第2名、1111人力銀行2020年「企業最愛大學生調查」全臺公立科技校院第1名等國內外各項殊榮。
109,公立,一般大學,0028,國立臺北藝術大學,729,2,704,43,97.01,本校成立於1982年，當時名為「國立藝術學院」，2001年改名為「國立臺北藝術大學」，目前設有音樂、美術、戲劇、舞蹈、電影與新媒體、文化資源、人文等7個學院，9個學系、18個碩士班、3個碩士在職專班、5個博士班，以及通識暨共同教育委員會。  作為台灣最重要的藝術人才孕育場域，北藝大宗旨為「兼顧傳統與現代、國際與本土並進」，培育藝術創作、展演及學術研究人才，以創造藝術發展之新契機。在設備上，北藝大除了擁有一座藝術資料完整的圖書館之外，也是全台灣目前唯一擁有自己的專業音樂廳、戲劇廳、舞蹈廳、美術館與電影院的大學學府。本校也持續進行國際交流，與世界各國藝術教育接軌，並與一流藝術校院締結姊妹校，使本校成為高度國際化之專業藝術學府。
109,公立,一般大學,0029,國立臺灣藝術大學,1358,1,1303,61,96.19,本校博士班學制包含六大博士班、碩士班學制包含二十一班、碩士在職專班學制包含十三班別、學士班學制包含十四班別、進修學士班學制包含十一班別、二年制在職專班學制包含六班別。
109,公立,一般大學,0030,國立臺東大學,1459,38,1316,14,92.68,國立臺東大學創立於民國37年，早期為一所以培育國小師資為主之師範學院；民國92年8月1日改制並更名為「國立臺東大學」，除原本的師範學院外，再增設人文學院及理工學院，成為一所綜合型大學；民國103年，隨著本校知本校區落成啟用，各學院全數遷至知本校區(即校本部)，以發展學術研究及教學活動為主，而臺東校區則規劃為產學營運、推廣教育暨各類特色中心，帶動地方發展。 本校目前設有3大學院、17個學系、1個獨立研究所、1個碩士學位學程、2個學士學位學程、2個原住民專班，招收大學部、研究所及進修學制等學生，學生數約為4千餘人，是一所溫暖精緻、師生關係融洽的教學型大學。
109,公立,一般大學,0031,國立宜蘭大學,1456,6,1391,14,95.97,＊本校榮獲泰晤士報高等教育特刊THE「2021年全球最佳大學排名」1001+，獲得國際肯定  ＊2020年《遠見雜誌》臺灣最佳大學評比，於「綜合大學」及「推廣及產學收入」面向名列前茅。  ＊連續九年獲教育部獎勵大學教學卓越計畫肯定，107年-109年再獲教育部「高等教育深耕計畫」補助。  ＊本校設有育成中心、創客中心，並積極籌設育成創新學院結合地方產業培育創新專業人才。  ＊工學院及電機資訊學院各學系皆通過IEET認證，畢業學歷受國際認可。  ＊本校與美國密西根大學迪爾伯恩分校商學院（UMD）簽署3+2計畫，5年取得宜大學士學位+UMD碩士學位。森林暨自然資源學系與加拿大英屬哥倫比亞大學（UBC）簽署雙聯學制。  ＊本校人文及管理學院與福州大學經濟與管理學院簽訂「雙聯學制」合作備忘錄，可分別獲得國立宜蘭大學及福州大學碩士學位。
109,公立,一般大學,0032,國立聯合大學,2112,3,1887,8,89.51,國立聯合大學現有「理工」、「電機資  訊」、「管理」、「客家研究」、「人文與  社會」及「設計」等6個學院、19個學  系（含15個碩士班）、1個原住民專班、1個  獨立研究所，以及1個博士學位學程。本校  針對「在地文化」、「優質教學」、「研究  創新」及「社會服務」四大願景進行規  劃，積極推動多元人才培訓，提高國際行動  力。 2.本校以「在地文化」、「優  質教學」、「研究創新」及「社會服務」為  四大願景，以橘綠科技為發展主軸，包  含I2-GO科  技（integrative、intellectual、green、orange）  代表整合、智慧、環保概念的綠色科技，及  強調人本關懷健康照護相關科技的橘色科  技。擴大產、學、研在地策略聯盟，強化學  生產學實習與就業能力、提昇畢業競爭  力，並鏈結在地高中職，扮演社會智庫的功  能，以建構苗栗大學城為終極目標。
109,公立,技專校院,0033,國立虎尾科技大學,3164,3,2830,30,89.63,本校早期以發展機電整合工程技術創校，如今虎尾科大在精密機械、光機電整合、資通訊應用、綠能與節能、生物科技、以及精緻農業等工程領域已發展為極具創新研發能量的「工程技術型科技大學」。本校全體上下思維轉型(智造)，各項發展構面包括創新教學、紮實職場就業力、強化學校特色、產業鏈結加值、躍升國際產學、學生適性輔導、校務行政資訊透明、實踐場域與虎尾溪流域社會責任，共同形成校園共構的共享生態鏈。並建置智能機械與智慧製造研究中心與國立唯一航空維修中心為兩大重點特色及積極推動國際雙聯學制，且依據本校學生八大核心能力指標：人際互動、自我成長、人文素養、國際移動、創新創意、跨域整合、資訊能力、專業技能等，來培育學生，以因應多元化之社會發展，強化國際交流，提高學生視野，提升學生就業與國際競爭力，期以培植國家卓越之新世紀人才。
109,公立,一般大學,0035,國立臺南藝術大學,418,0,388,21,93.17,本校為一藝術專業大學，「修藝進德，臻於卓越」為學校發展願景。在校長帶領下秉持「藝術承傳、守護、轉化、創新」之使命感，以「藝術擴張、跨域、實驗、連結」的策略發展校務，致力營造提昇美感教育、啟發創造力及融合藝術於生活之優質學習環境，使師生在自由、自在及自信的學風中，成為志道、據德、依仁、游藝之人文藝術專才。同時以「兼重在地特色與國際視野之藝術教育」、「培養兼具傳統素養與創新能力之藝術人才」、「強調融合創造力與應用力之藝術內涵」以及「營造整合校園與周邊區域之藝術聚落」四大發展目標為基礎，擬訂校務發展計畫行動，期將傳統文化智慧與美學透過創作重新與現代思維連結，以歷史、文化及生活表現做為創作研究泉源，並以師生藝術創作、展演、研究及教育推廣之力量來關懷生命、服務社會，讓藝術之光度與強度在生活中自然發生，最終達成本校願景。
109,公立,一般大學,0036,國立臺南大學,1733,5,1585,32,91.88,國立臺南大學是南臺灣唯一百年綜合大學，創校至今118年，秉持傳統品德素養，志在培育具備「仁智誠正」之專業人才，經歷師專、師院改制，並於民國93年正式轉型為綜合大學，符應社會趨勢，不斷創新，陸續創立教育、人文與社會、藝術、理工、環境與生態、管理等6大學院21個學系，另設有27個碩士班、6個博士班，17個碩士在職專班。提供專業領域人才繼續深造之優良學習環境。本校立基臺南，以深耕在地，邁向國際為發展願景。除持續培育學生基本能力外，因應產業人才需求，與地區性產業進行產學合作，打造府城在地化特色大學。
109,公立,一般大學,0037,國立臺北教育大學,1607,7,1523,64,95.37,3個學院(教育學院、人文藝術學院、理學院)16個學系、23個碩士班、3個學位學程及4個博士班，深耕教育專業技能培能人才無數，榮獲教育部核定師資培育公費生，並設有卓越師資獎學金名額。教育學院培育小學、幼教、特教師資及心理諮商師的重要搖籃，栽培出全臺最多小學校長、教師的優質學府；人文藝術學院深耕人文專業、滋養藝術設計與創意氛圍，培養出具備多元思辨與美感文創人才。理學院領航數學教育、科學教育，發展數位學習、玩具遊戲設計和運動休閒產業，成為培育產學合作的重要生力軍。  2020企業最愛大學No.11師範校院Top2/〈畢業即就業〉畢業就業率歷年均高達97.3%以上/〈教師甄試錄取〉錄取人次及應屆畢業考取教職，領先全國/臺灣唯一連續兩年入圍《英國泰晤士高等教育》2019-2020亞洲大學年度最佳教學與學習策略獎/〈辦學績效深獲教育部肯定〉「註冊率」歷年均達95%以上，「就學穩定率」公立一般大學第5名
109,公立,一般大學,0039,國立臺中教育大學,1358,0,1284,36,94.69,國立臺中教育大學創始於1899年，創校至今已121年，是一所培養社會多元人才的學校。本校現有「教育學院」、「人文學院」、「理學院」及「管理學院」，學生人數約5千名，涵括大學部、碩士班及博士班，是一所兼具文理特色、教育研究與師資培育功能，以及促進產業創新發展之管理人才培育之精緻大學。目前學校定位為「以師資培育為根本，以新興專業為特色」，以建設為一所兼具師資培育與專業特色領域雙軌並行之文理型大學，同時是一所「師資培育」及「專門人才培育」雙軌發展的新型態大學。本校以博雅教育方式孕育具有專業知能的全人，是以培育優質學生為主的教學型大學。爰此，以「邁向卓越、創新經營、永續發展」的理念，強調以學生為主體的文理教養貫通教學，孕育具有批判思考的博雅專業人，以「中教大因學生而卓越，學生亦因中教大而卓越」自我期許，邁向以教育為本之「地區第一、國內一流、國際知名」的卓越文理型大學。
109,公立,技專校院,0042,國立澎湖科技大學,832,0,725,9,87.28,本校以澎湖地區海洋島嶼資源與觀光休閒特色以及學校師資與既有資源的客觀環境，建構出以「教學為主、研究為輔的教學型科技大學」、「重視實務教學、落實職業生涯準備教育之科技大學」、「重點發展地區特色的社區型科技大學」及「小而美的精緻型科技大學」為學校定位。再根據此定位，本校以水產養殖、觀光休閒與綠色能源為學校中長程發展主軸，整合校內外師資與資源，制定「強化教學與實務之聯結進學生畢業後之就業競爭」、「配合澎湖離島的在地產業特性，積極推動綠能、水產養殖與觀光休閒遊憩之相關研發與產學計畫」、「強調培育實務與理論並重、人文與科技相融的教育」、「結合社區發展資源，協助地方產業、經濟與文化之提昇」、「推動產學合作、技術服務，導入更多外來資源以增加校務基金經費，深耕現有教學與研發。
109,公立,技專校院,0043,國立勤益科技大學,3189,4,2980,40,93.64,一、本校學制包括：日間部(博士班、碩士班、產業碩士專班、四技、二技)、進修部(碩士在職專班、四技、二專、二技)。本校設置有工程、電資、管理、人文創意、通識教育等5個學院，系所包括：機械工程系、化工與材料工程系、冷凍空調與能源系(環境控制組、能源應用組)、電機工程系、電子工程系(綠能晶片與系統應用組、網路多媒體暨遊戲機組、智慧電子產品設計組)、資訊工程系、工業工程與管理系、企業管理系、資訊管理系、流通管理系、休閒產業管理系、文化創意事業系、景觀系、應用英語系等。  二、本校以「工具機與綠能科技產業」為體，工程電資為用，管理人文為本之跨領域整合，結合國內相關產官學研等單位共同發展關鍵技術研發及人才培育，透過導入企業資源、業師人力並考量產業實際需求規劃實務課程，讓學生能學習到產業即時的技術與知識，從就學、實習、就業，與產業界間順利地無縫接軌。
109,公立,一般大學,0044,國立體育大學,637,0,596,19,93.75,國立體育大學為亞洲頂尖、世界一流的體育高等學府，規劃了優質的教學環境，有行政教學區、運動訓練競賽區、生活住宿區、運動休閒區及戶外遊憩區等，並具備國際標準的運動設施、擁有國際知名的專業師資及挹注豐沛的教學、研究等資源，課程重視學用合一，就業管道多元，為培養體育運動優質人才的搖籃，使本校學生在國際體壇或學術表現出類拔萃、成績優異成為臺灣之光。  辦理姊妹校師生互訪交流、交換學生及雙聯學位計畫、海外實習與學海計畫及國際文化活動，提供更多元的學習與文化交流機會，拓展本校學生國際視野、強化實務能力、國際觀點及競爭力。  校園有體育館、游泳池、網球館、室外籃球場、射箭、射擊場、羽球館、跆拳道館、體操館、低氧艙實驗室、舉重館、田徑場、柔道場、10公尺空氣槍射擊場、肌力體能訓練場、棒球場、田徑場、戶外冒險體驗教育場、圖書館、博物館、運動防護中心、體適能中心等，提供學生多元安全的學習、運動及休憩環境。
109,公立,技專校院,0046,國立臺北護理健康大學,1505,3,1450,49,96.65,1.本校結合創新實務與健康照護之專業特色，強調「學校整體」、「人才培育」、「教學績效」等概念及實踐，並配合技職教育課程的推展及延續產業協同教學的特色，清楚定位各學制的目標及規劃，以培育健康照護的專業人才。 2.本校積極建構從出生到死亡的健康照護模式，並在現有的醫護專業基礎上，發展優質教學環境、推動教學品質管理、拓展國際合作、以及強化全人教育之學習環境。 3.本校擁有完善的教學環境體制，為醫護技職專校學生更深入研修的第一志願，學制包含四技、二技、碩士在職專班、碩士與博士班。 4.本校擁有優秀專業師資，具博士級以上教師佔教師人數84%，並多具有豐富之臨床實務教學經驗。 5.本校擁有友善、親和、安全與適性特質的校園環境，近年來陸續設置「體適能中心、水療教育示範教學中心、茶藝軒、癒花園、臨床技能中心OSCE、生、老、病之主題花園」等設施，期使學生優遊涵泳於優質且安全的校園環境中快樂學習。
109,公立,技專校院,0047,國立高雄餐旅大學,1219,2,1056,106,87.83,「人文化、專業化、企業化、國際化」治校理念，為全國唯一專精培育餐旅精英的搖籃。擁有優秀餐旅師資、落實產學共構課程、畢業前海外參訪、拓展視野養成國際觀，也積極與國內外知名企業建教合作，並與多國海外學校締結姊妺校，全面接軌國際化。具有完善網絡、勞作教育、新生住校、服儀規定。畢業生競爭力，獲得多次具體肯定，2020遠見雜誌「2020企業最愛大學生」觀光休閒類第1名；2020年111人力銀行「2020 企業最愛大學」為雇主最滿意大學（遊憩與運動學群排行榜科技校院第 1 名）；2019年111人力銀行「2019 企業最愛大學」為雇主最滿意大學（遊憩與運動學群排行榜科技校院第 1 名）；2019年Cheers雜誌「2019 企業最愛大學生」為企業最愛大學生（大專校院觀光休閒類第 1 名）。分為研究所、四技部、學士學位學程、五專部及進修推廣學制等，共有1博3所11系3學程1科。
109,公立,一般大學,0048,國立金門大學,1096,1,940,53,86.50,本校以培育落實全人均衡發展、培養理論及實務兼具之專業人才為教育目標。學校發展定位為：「以教學為基礎，發展創新研究，營造以文化傳承、社會關懷為特色，運用兩岸學術教研優勢之精緻型大學」。全校人才培育目標聚焦在社會發展所需的專業實用人才。
109,公立,一般大學,0049,國立臺灣體育運動大學,779,0,767,32,98.52,一、本校為全臺首座體育專長學校，自民國50年創立至今，除了訓練優秀運動選手外，也培育運動產業相關人才，包括運動防護、舞蹈、休閒運動、運動管理、以及運動播人才；近年來持續提升訓練環境、延攬優秀師資、課程與產業結合，使學生畢業即就業。  二、各學系發展特色：  體育學系：培育體育教師及體育行政人才、體適能指導人才、運動藝術指導及表演人才。舞蹈學系：培育舞蹈師資，培養多元舞蹈藝術人才。  競技運動學系、球類運動學系、技擊運動學系：以培養各專長優秀運動員與專業運動教練為目標。休閒運動學系：國內第一所成立休閒運動科系高等學府，提升休閒運動水準並促進休閒產業發達。  運動事業管理學系：學校就是職場，職場就是教室，促進國內運動產業擴增升級。運動健康科學學系：以培養運動專業指導、運動傷害防護、運動健康促進人才為目標。運動資訊與傳播學系：以運動與體育為基礎，結合資訊傳播產業，發展全方數位媒體教育。
109,公立,技專校院,0050,國立臺中科技大學,5062,0,4909,55,97.01,本校設有商、設計、語文、資訊與流通、中護健康、智慧產業學院等六個學院22系所，類科前瞻務實，發展多樣，滿足學生適才適性需求外，教育目標首重務實致用，配合國家產業發展需求及學校特色，培育含括行銷管理、創意設計、健康樂活、資訊生活、語言文化等領域優秀人才，並能掌握區域優勢，結合周邊資源，兼顧知能、技能及理論與實務兼備，以厚植學生職場之競爭力。另以一院一特色、一系一產業、一師一產學為理念，培養具備智慧服務為基礎之專業複合型人才，強化學生多元競爭力，而在高等教育國際化趨勢下，更致力打造國際化校園環境，招收國際生、加強國際合作，建置多媒體外語學習空間、輔導語言檢定、拓展學生赴海外研修與實習機會、爭取參與國際會議或公益活動機會，以引領其與世界連結，具備跨國、跨文化向世界移動之能力。本校除設有日間部、進修部、空中學院外，並分設專科部、大學部、碩士班暨碩士在職專班等多元學制，多軌並進培養人才。
109,公立,技專校院,0051,國立臺北商業大學,2092,2,2093,52,100.00,地理位置優越:位於臺北都會區中心精華區；桃園校區位於平鎮，交通便利。辦學各界肯定:評鑑榮獲行政類及八個專業類一等佳績，深受肯定。學生素質優良:90％以上企業對本校畢業生工作表現評價滿意。在媒體調查中，獲技專院校前3名肯定。多元職涯輔導:獎勵學生參與證照技能檢定，辦理多元職涯探索活動，發展適才適性的職業生涯。開創產學新契機:結合校友、政府及產業界資源，辦理產學合作。參賽獲佳績:鼓勵學生多元學習及創意思考，參與各國內外技能競賽，屢獲佳績。英語與跨文化學習:開設全英語課程，姊妹校遍及美、英、加、法、荷、日、德、澳、中等國，鼓勵學生赴海外進修。跨校合作聯盟:參與區域產學合作、技專校院合作，建立策略聯盟。優秀傑出校友:校友達十餘萬人，在公私部門、政界、文教界表現可圈可點。獎助輔導完備:結合校內外資源，成立多項獎學金，讓學生安心就學。
109,公立,一般大學,0052,國立屏東大學,2311,1,2176,46,94.31,本校承繼高教、技職與師培三大體系，以多元合流為特色，並定位為「教學與科研融合型大學」。在學術組織上，設有教育學院、人文社會學院、理學院、管理學院、資訊學院、國際暨創新學院及大武山學院等七大學院。招生管道含括高教大學多元入學、公費生培育、四技聯合招生入學及各項本校單獨招生管道。為推展跨領域教學，規劃並開設各種跨領域課程、微學分課程及學分學程，鼓勵學生進行跨領域對話、科際交流，發掘跨領域第二專長，另透過專題實作、校外實習與企業參訪等產學合作或建立教師專業社群，以讀書會、工作坊或研討會等形式跨域交流，逐步達成學用合一之目標。本校具備師資培育的優良傳統、人文藝術理學的深厚基礎、數位科技的創新技能，及豐富的產學、實習與推廣教育經驗，教學及研究能量涵蓋各項專業領域；同時，鼓勵教師從事學術研究以豐厚專業根基：並以深植產學研發，提升師生實務專業與創新思考的能力，進而協助產業技術提升，帶動當地產業升級。
109,公立,技專校院,0053,國立高雄科技大學,7948,3,7093,198,89.54,本校由國立高雄應用科技大學、國立高雄第一科技大學及國立高雄海洋科技大學自107年2月1日起合併為「國立高雄科技大學」，學術領域涵蓋工程、電機與資訊、海事、水圈、商業智慧、管理、海洋商務、財務金融、外語、人文社會等，教師專長及研究領域多樣且豐富，資源齊全，大幅增加學生「深度」及「廣度」的學習機會，提供多元的跨域學習、資源共享的教育環境。培養學生成為全方位跨域、國際移動力、永續學習力及具人本關懷的人才。校地廣闊共有建工、燕巢、第一、楠梓及旗津5個校區，招生學制有日間部、進修部及進修學院，109學年度設有10個學院、15個博士班、54個碩士班、3個獨立所、4個碩士學位學程、44個碩專班、47個系、5個專科，鄰近高雄七大工業區與科技園區，升學就業管道暢通，是南部技職教育的重鎮，培育產業發展人才之國際化典範大學。
109,公立,技專校院,0144,國立臺灣戲曲學院,144,0,141,0,97.92,本校為全國唯一本於「藝術教育法」精神，實施一貫制藝術教育的傳統表演藝術學府，以培育優質傳統戲曲專業人才為教育目標，建構我國教育史上第一個從國小、國中、高職、到大學的一貫制學制。依據各學系之專業教育理念與舞臺實踐需求，分別規劃從7年到12年的不同學程，透過循序漸進的課程架構，擇優直升的機制，落實專業人才養成教育。
109,公立,技專校院,0221,國立臺南護理專科學校,425,0,408,1,96.01,本校具備下列招生特色：一、地理位置優異：位於臺南市中心的鑽石地帶，距火車站約700公尺，交通便利，生活機能良好。二、優質教學環境：校園全面e化且設備新穎，設有基礎醫學實驗室、臨床技能模擬中心、高齡者全人照顧教學中心、日間照顧實務教學中心、健康促進教育中心、彩妝、美膚美體教室及整體造型專業教室、化妝品調劑檢驗實驗室、中草藥養生專業教室等教學相關設施，以加強學生專業學習。三、教學成效優異：護理科護理師執照考及格率平均達85%以上；化妝品應用科美容丙級考照及格率100%，美容乙級達94%以上；老人服務事業科照顧服務員單一級、基本救命術/初級救護員、銀髮族功能性體適能檢測員及指導員等，平均考取率達92%以上。四、教育目標明確：本校秉持校訓「誠正、博愛、勤慎、負責」之精神，以健康「全人」的概念，結合生命、環境與品德教育，教授健康應用科學，以培養術德兼修的專業技術人才為辦學宗旨。
109,公立,技專校院,0222,國立臺東專科學校,556,3,398,0,71.97,本校以「務實致用之教學型專科學校」自我定位，以「培育東部產業人才搖籃、建立在地關懷技職典範」作為願景，並發展以下五大特色：  1.配合產業發展，培養在地人才：配合臺東地區產業發展，擬定各科發展重點技術，訂定學生培訓計畫。  2.融合多元文化，關懷弱勢族群：結合創意及技術，提升文化產業價值；加強服務學習理念，培養社會關懷胸襟。  3.促進兩部攜手，共創雙贏契機：落實分權分責分享的賦權原則，以及共治共決共生的團隊精神，開創技能升級契機。  4.運用在地資源，研發特色產品：運用在地自然及人文資源，配合各科發展主軸，研發一科一特色產品。  5.建構技訓平台，推動實務增能：建構技能與職業訓練平台，縮短學用落差，與產業無縫接軌，提升學生就業力。
109,私立,一般大學,1001,東海大學,4192,6,3875,246,92.98,本校設有文、理、工、管理、社會、農、創藝、法、國際9大學院。擁有1萬7千多名學生、1千5百多名國際生，國際姊妹校、結盟與交流近1千多項，外籍師資與研究人員多，是一所國際型大學。與AWS(亞馬遜)合開｢雲創學院」，培育人工智慧、物聯網、大數據、雲端服務等AI人才。2020年榮登 1111人力銀行企業最愛。2020年泰晤士世界大學影響力排名，名列全國第三、私校第一。管理學院獲AACSB國際認證，名列全球前5%頂尖商管學院；工學院全數系所通過IEET工程教育認證。本校設有博士班、碩士班、碩士在職專班、學士班、進修學士班，學制完整並通暢，學習不中斷。以培育學生具有2種語言(外語、程式語言)與3項學習(博雅、跨域、數位)為目標，設有雙主修(校內、跨校)、輔系、學分學程、微學分課程、海外學習與實習、達文西計畫等多樣的跨域選項，以達學生畢業後有更多元的發展。
